iter,is_last,ub_relx,lb_relx,b_lower,n_states
0,false,0.9999999999972715,-Inf,-Inf,530
1,false,0.8930355213834424,-Inf,-Inf,531
2,false,0.8909281546295796,-Inf,-Inf,532
3,false,0.8905574934953413,-Inf,-Inf,533
4,false,0.8903195797440513,-Inf,-Inf,534
5,false,0.890059729482102,-Inf,-Inf,535
6,false,0.8899793974791576,-Inf,-Inf,536
7,false,0.889914789424252,-Inf,-Inf,537
8,false,0.8898317714647017,-Inf,-Inf,538
9,false,0.889786530099409,-Inf,-Inf,539
10,false,0.8897611405929033,-Inf,-Inf,540
11,false,0.8897210966354847,-Inf,-Inf,541
12,false,0.8896759507375344,-Inf,-Inf,542
13,false,0.8896476059447254,-Inf,-Inf,543
14,false,0.8896409735176163,-Inf,-Inf,544
15,false,0.8896229104946491,-Inf,-Inf,545
16,false,0.8896121586599899,-Inf,-Inf,546
17,false,0.8896047649161869,-Inf,-Inf,547
18,false,0.8895952227055444,-Inf,-Inf,548
19,false,0.8895731147898724,-Inf,-Inf,549
20,false,0.8895652644288986,-Inf,-Inf,550
21,false,0.8895445397788722,-Inf,-Inf,551
22,false,0.8895398986040347,-Inf,-Inf,552
23,false,0.889533927640743,-Inf,-Inf,553
24,false,0.8895315531753533,-Inf,-Inf,554
25,false,0.8895237002787976,-Inf,-Inf,555
26,false,0.8895210025803988,-Inf,-Inf,556
27,false,0.8895130028104181,-Inf,-Inf,557
28,false,0.8895101453062495,-Inf,-Inf,558
29,false,0.8895070897937871,-Inf,-Inf,559
30,false,0.8895035458316218,-Inf,-Inf,560
31,false,0.8894993310341208,-Inf,-Inf,561
32,false,0.8894977113286725,-Inf,-Inf,562
33,false,0.8894948149626237,-Inf,-Inf,563
34,false,0.8894898815858755,-Inf,-Inf,564
35,false,0.8894878785409306,-Inf,-Inf,565
36,false,0.8894797971728385,-Inf,-Inf,566
37,false,0.8894755791861572,-Inf,-Inf,567
38,false,0.8894494997683136,-Inf,-Inf,568
39,false,0.8894449113239382,-Inf,-Inf,569
40,false,0.8894438073534247,-Inf,-Inf,570
41,false,0.8894396277280695,-Inf,-Inf,571
42,false,0.889429667004511,-Inf,-Inf,572
43,false,0.8894279566700776,-Inf,-Inf,573
44,false,0.8894249447462304,-Inf,-Inf,574
45,false,0.8894235758535209,-Inf,-Inf,575
46,false,0.8894228024363139,-Inf,-Inf,576
47,false,0.889417604260553,-Inf,-Inf,577
48,false,0.889415017949577,-Inf,-Inf,578
49,false,0.8894112770093319,-Inf,-Inf,579
50,false,0.8894067078404768,-Inf,-Inf,580
51,false,0.8894046576193932,-Inf,-Inf,581
52,false,0.8894036189021847,-Inf,-Inf,582
53,false,0.8894024741091131,-Inf,-Inf,583
54,false,0.8894010779617612,-Inf,-Inf,584
55,false,0.8893997890572498,-Inf,-Inf,585
56,false,0.8893984297822636,-Inf,-Inf,586
57,false,0.8893791444263277,-Inf,-Inf,587
58,false,0.8893762912813591,-Inf,-Inf,588
59,false,0.8893744224263439,-Inf,-Inf,589
60,false,0.889373260927267,-Inf,-Inf,590
61,false,0.8893671911604807,-Inf,-Inf,591
62,false,0.8893645833910461,-Inf,-Inf,592
63,false,0.8893641329541024,-Inf,-Inf,593
64,false,0.8893625753794784,-Inf,-Inf,594
65,false,0.8893605439788195,-Inf,-Inf,595
66,false,0.8893575675604647,-Inf,-Inf,596
67,false,0.8893559154043303,-Inf,-Inf,597
68,false,0.88935337273677,-Inf,-Inf,598
69,false,0.8893518448042791,-Inf,-Inf,599
70,false,0.8893513744964744,-Inf,-Inf,600
71,false,0.8893508830989869,-Inf,-Inf,601
72,false,0.8893499732146497,-Inf,-Inf,602
73,false,0.8893447177627042,-Inf,-Inf,603
74,false,0.8893444939840481,-Inf,-Inf,604
75,false,0.8893441855786275,-Inf,-Inf,605
76,false,0.8893434318635987,-Inf,-Inf,606
77,false,0.8893399240229531,-Inf,-Inf,607
78,false,0.8893390570876429,-Inf,-Inf,608
79,false,0.8893390256413125,-Inf,-Inf,609
80,false,0.889336306742469,-Inf,-Inf,610
81,false,0.8893354580969371,-Inf,-Inf,611
82,false,0.8893353404811736,-Inf,-Inf,612
83,false,0.8893348941025383,-Inf,-Inf,613
84,false,0.8893346663993397,-Inf,-Inf,614
85,false,0.8893343544392877,-Inf,-Inf,615
86,false,0.8893340122184394,-Inf,-Inf,616
87,false,0.8893335877617312,-Inf,-Inf,617
88,false,0.8893284395210483,-Inf,-Inf,618
89,false,0.8893273741208809,-Inf,-Inf,619
90,false,0.8893265605251018,-Inf,-Inf,620
91,false,0.8893249615373724,-Inf,-Inf,621
92,false,0.8893230997430865,-Inf,-Inf,622
93,false,0.8893210896024446,-Inf,-Inf,623
94,false,0.8893196594883686,-Inf,-Inf,624
95,false,0.8893183802372686,-Inf,-Inf,625
96,false,0.8893179559844725,-Inf,-Inf,626
97,false,0.8893161734059797,-Inf,-Inf,627
98,false,0.8893148895695788,-Inf,-Inf,628
99,false,0.8893131491640132,-Inf,-Inf,629
100,false,0.889312644504749,-Inf,-Inf,630
101,false,0.8893119662520447,-Inf,-Inf,631
102,false,0.8893112603756133,-Inf,-Inf,632
103,false,0.8893105035409441,-Inf,-Inf,633
104,false,0.8893096060374196,-Inf,-Inf,634
105,false,0.889309294566856,-Inf,-Inf,635
106,false,0.8893066204372934,-Inf,-Inf,636
107,false,0.8893040962068128,-Inf,-Inf,637
108,false,0.889300865934224,-Inf,-Inf,638
109,false,0.8893003161774853,-Inf,-Inf,639
110,false,0.8892985080349304,-Inf,-Inf,640
111,false,0.8892968668173661,-Inf,-Inf,641
112,false,0.8892960091117684,-Inf,-Inf,642
113,false,0.8892958713667634,-Inf,-Inf,643
114,false,0.8892958314517224,-Inf,-Inf,644
115,false,0.8892957597021311,-Inf,-Inf,645
116,false,0.8892956697018743,-Inf,-Inf,646
117,false,0.8892924551549015,-Inf,-Inf,647
118,false,0.8892917488221996,-Inf,-Inf,648
119,false,0.8892914059817048,-Inf,-Inf,649
